=========================================
SCOS 2.0 DEDUPLICATED PRODUCT CATALOG PREVIEW
=========================================
Source file: C:\Users\User\Downloads\SKU MRPs as of 19th May.xlsx
Total Unique Product Variants: 1178
=========================================

CATEGORY: Bedding
------------------------------------------------------------
  SKU: SC-PRPNPILWCS-S-28x18            | Line: pillowcase   | ASIN: B0CWL52SCG   | FK SKU: SC-F-PRPNPILWCS-S-28x18  | FSN: CPCGYTHZCTWNRK7W   | MRP: 549.0    | Name: Cotton Pillow Case
  SKU: SC-SLSTPILWCS-C-52x20            | Line: pillowcase   | ASIN: B0CWL4SRMC   | FK SKU: SC-F-SLSTPILWCS-C-F-52x20 | FSN: None               | MRP: 549.0    | Name: Cotton Pillow Case
  SKU: SC-SLSTPILWCS-P-32x20            | Line: pillowcase   | ASIN: B0CWKZBMC3   | FK SKU: SC-F-SLSTPILWCS-P-32x20  | FSN: None               | MRP: 699.0    | Name: Cotton Pillow Case
  SKU: SC-SLSTPILWCS-S-28x18            | Line: pillowcase   | ASIN: B0CWKZHV5T   | FK SKU: SC-F-SLSTPILWCS-S-28x18  | FSN: CPCGYTHZBZYGHP9K   | MRP: 649.0    | Name: Cotton Pillow Case
  SKU: SC-SPBLSTNPLWCS-C-52x20          | Line: pillowcase   | ASIN: B0CWZ7QYN2   | FK SKU: SC-F-SPBLSTNPLWCS-C-52x20 | FSN: None               | MRP: 949.0    | Name: Satin Pillow Case
  SKU: SC-SPBLSTNPLWCS-P-32x20          | Line: pillowcase   | ASIN: B0CWZ7XCZ7   | FK SKU: SC-F-SPBLSTNPLWCS-P-32x20 | FSN: None               | MRP: 999.0    | Name: Satin Pillow Case
  SKU: SC-SPBLSTNPLWCS-S-28x18          | Line: pillowcase   | ASIN: B0CWZ7L38Z   | FK SKU: SC-F-SPBLSTNPLWCS-S-28x18 | FSN: None               | MRP: 899.0    | Name: Satin Pillow Case
  SKU: SC-STDMPILWCS-C-52x20            | Line: pillowcase   | ASIN: B0DDCQVPLC   | FK SKU: SC-F-STDMPILWCS-C-52x20  | FSN: CPCH3WH4Z3FEXHV9   | MRP: 799.0    | Name: Sateen Pillow Case
  SKU: SC-STDMPILWCS-K-32x20            | Line: pillowcase   | ASIN: B0DDCQX4K1   | FK SKU: SC-F-STDMPILWCS-K-32x20  | FSN: CPCH3WGVGYH36NCU   | MRP: 999.0    | Name: Sateen Pillow Case
  SKU: SC-STDMPILWCS-S-28x18            | Line: pillowcase   | ASIN: B0DDCNGK8X   | FK SKU: SC-F-STDMPILWCS-S-28x18  | FSN: None               | MRP: 899.0    | Name: Sateen Pillow Case
  SKU: SC-STGYSTNPLWCS-C-52x20          | Line: pillowcase   | ASIN: B0CWZ95XRD   | FK SKU: SC-F-STGYSTNPLWCS-C-52x20 | FSN: None               | MRP: 949.0    | Name: Satin Pillow Case
  SKU: SC-STGYSTNPLWCS-P-32x20          | Line: pillowcase   | ASIN: B0CWZ9CW3G   | FK SKU: SC-F-STGYSTNPLWCS-P-32x20 | FSN: None               | MRP: 999.0    | Name: Satin Pillow Case
  SKU: SC-STGYSTNPLWCS-S-28x18          | Line: pillowcase   | ASIN: B0CWZ95HYR   | FK SKU: SC-F-STGYSTNPLWCS-S-28x18 | FSN: None               | MRP: 899.0    | Name: Satin Pillow Case
  SKU: SC-STIVPILWCS-C-52x20            | Line: pillowcase   | ASIN: B0DDCN7MWS   | FK SKU: SC-F-STIVPILWCS-C-52x20  | FSN: None               | MRP: 799.0    | Name: Sateen Pillow Case
  SKU: SC-STIVPILWCS-K-32x20            | Line: pillowcase   | ASIN: B0DDCPS7V2   | FK SKU: SC-F-STIVPILWCS-K-32x20  | FSN: None               | MRP: 999.0    | Name: Sateen Pillow Case
  SKU: SC-STIVPILWCS-S-28x18            | Line: pillowcase   | ASIN: B0DDCQN9N4   | FK SKU: SC-F-STIVPILWCS-S-28x18  | FSN: None               | MRP: 899.0    | Name: Sateen Pillow Case
  SKU: SC-STMRPILWCS-C-52x20            | Line: pillowcase   | ASIN: B0DDCQ2TSK   | FK SKU: SC-F-STMRPILWCS-C-52x20  | FSN: None               | MRP: 799.0    | Name: Sateen Pillow Case
  SKU: SC-STMRPILWCS-K-32x20            | Line: pillowcase   | ASIN: B0DDCPDLV5   | FK SKU: SC-F-STMRPILWCS-K-32x20  | FSN: None               | MRP: 999.0    | Name: Sateen Pillow Case
  SKU: SC-STMRPILWCS-S-28x18            | Line: pillowcase   | ASIN: B0DDCN42RW   | FK SKU: SC-F-STMRPILWCS-S-28x18  | FSN: None               | MRP: 899.0    | Name: Sateen Pillow Case
  SKU: SC-STPBPILWCS-C-52x20            | Line: pillowcase   | ASIN: B0DDCQSXCM   | FK SKU: SC-F-STPBPILWCS-C-52x20  | FSN: None               | MRP: 799.0    | Name: Sateen Pillow Case
  SKU: SC-STPBPILWCS-K-32x20            | Line: pillowcase   | ASIN: B0DDCPF4MS   | FK SKU: SC-F-STPBPILWCS-K-32x20  | FSN: CPCH3U9GWSZEJX8E   | MRP: 999.0    | Name: Sateen Pillow Case
  SKU: SC-STPBPILWCS-S-28x18            | Line: pillowcase   | ASIN: B0DDCLWFTR   | FK SKU: SC-F-STPBPILWCS-S-28x18  | FSN: CPCH3U9HD5GXZU4X   | MRP: 899.0    | Name: Sateen Pillow Case
  SKU: SC-TBLPILWCS-C-52x20             | Line: pillowcase   | ASIN: B0CWL9Y811   | FK SKU: SC-F-TBLPILWCS-C-F-52x20 | FSN: None               | MRP: 499.0    | Name: Cotton Pillow Case
  SKU: SC-TBLPILWCS-P-32x20             | Line: pillowcase   | ASIN: B0CWL5YBZ6   | FK SKU: SC-F-TBLPILWCS-P-32x20   | FSN: None               | MRP: 649.0    | Name: Cotton Pillow Case
  SKU: SC-TBLPILWCS-S-28x18             | Line: pillowcase   | ASIN: B0CWLCGJDC   | FK SKU: SC-F-TBLPILWCS-S-28x18   | FSN: CPCGYTHZD6FMWXDM   | MRP: 549.0    | Name: Cotton Pillow Case
  SKU: SC-ZSJRDVTCVR-D-90X100           | Line: pillowcase   | ASIN: B0D1KRV6VZ   | FK SKU: SC-F-ZSJRDVTCVR-D-90X100 | FSN: None               | MRP: 2989.0   | Name: Satin Pillow Case
  SKU: SC-ZSJRDVTCVR-S-90X60            | Line: pillowcase   | ASIN: B0D1KRPBMK   | FK SKU: SC-F-ZSJRDVTCVR-S-90X60  | FSN: None               | MRP: 2089.0   | Name: Satin Pillow Case
  SKU: SC-ZSJRPILWCS-C-50x20            | Line: pillowcase   | ASIN: B0CW6BQDYS   | FK SKU: SC-F-ZSJRPILWCS-C-F-50x20 | FSN: None               | MRP: 499.0    | Name: Cuddle Pillow Case
  SKU: SC-ZSJRPILWCS-P-31x20            | Line: pillowcase   | ASIN: B0CW6DTQWW   | FK SKU: SC-F-ZSJRPILWCS-P-31x20  | FSN: None               | MRP: 649.0    | Name: Jersey Pillow Cases
  SKU: SC-ZSJRPILWCS-S-27x17            | Line: pillowcase   | ASIN: B0CW6CS7BX   | FK SKU: SC-F-ZSJRPILWCS-S-27x17  | FSN: None               | MRP: 549.0    | Name: Jersey Pillow Cases
  SKU: SC-GYQLTPROT-D-72x48             | Line: protector    | ASIN: B0GGSHXYFH   | FK SKU: SC-F-GYQLTPROT-D-72x48   | FSN: None               | MRP: 1199.0   | Name: Protector
  SKU: SC-GYQLTPROT-D-75x48             | Line: protector    | ASIN: B0GGSMGDC8   | FK SKU: SC-F-GYQLTPROT-D-75x48   | FSN: None               | MRP: 1199.0   | Name: Protector
  SKU: SC-GYQLTPROT-D-75x60             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-GYQLTPROT-D-75x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-GYQLTPROT-D-75x66             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-GYQLTPROT-D-75x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-GYQLTPROT-D-78x48             | Line: protector    | ASIN: B0GGSLS9VW   | FK SKU: SC-F-GYQLTPROT-D-78x48   | FSN: None               | MRP: 1199.0   | Name: Protector
  SKU: SC-GYQLTPROT-D-78x60             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-GYQLTPROT-D-78x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-GYQLTPROT-D-78x66             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-GYQLTPROT-D-78x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-GYQLTPROT-K-72x72             | Line: protector    | ASIN: B0GGSBGHT1   | FK SKU: SC-F-GYQLTPROT-K-72x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-GYQLTPROT-K-75x72             | Line: protector    | ASIN: B0GGSTZ2KF   | FK SKU: SC-F-GYQLTPROT-K-75x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-GYQLTPROT-K-78x72             | Line: protector    | ASIN: B0GGSBQYFP   | FK SKU: SC-F-GYQLTPROT-K-78x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-GYQLTPROT-Q-72x60             | Line: protector    | ASIN: B0GGSBSV1C   | FK SKU: SC-F-GYQLTPROT-Q-72x60   | FSN: MTPHJT9XUUKCZAYG   | MRP: 1499.0   | Name: Protector
  SKU: SC-GYQLTPROT-Q-72x66             | Line: protector    | ASIN: B0GGTBK8XX   | FK SKU: SC-F-GYQLTPROT-Q-72x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-GYQLTPROT-Q-75x60             | Line: protector    | ASIN: B0GMJR3HKK   | FK SKU: SC-F-GYQLTPROT-Q-75x60   | FSN: MTPHK697HM9QV9ZX   | MRP: 1499.0   | Name: Protector
  SKU: SC-GYQLTPROT-Q-75x66             | Line: protector    | ASIN: B0GMJHFKVF   | FK SKU: SC-F-GYQLTPROT-Q-75x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-GYQLTPROT-Q-78x60             | Line: protector    | ASIN: B0GMJRRTCT   | FK SKU: SC-F-GYQLTPROT-Q-78x60   | FSN: MTPHK697GTYHRWZG   | MRP: 1499.0   | Name: Protector
  SKU: SC-GYQLTPROT-Q-78x66             | Line: protector    | ASIN: B0GMJPTNGY   | FK SKU: SC-F-GYQLTPROT-Q-78x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-GYQLTPROT-S-72x36             | Line: protector    | ASIN: B0GGS8SHYH   | FK SKU: SC-F-GYQLTPROT-S-72x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-GYQLTPROT-S-75x36             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-GYQLTPROT-S-75x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-GYQLTPROT-S-78x36             | Line: protector    | ASIN: B0GGSJ8JZF   | FK SKU: SC-F-GYQLTPROT-S-78x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-MRQLTPROT-D-72x48             | Line: protector    | ASIN: B0GGSLL9VV   | FK SKU: SC-F-MRQLTPROT-D-72x48   | FSN: MTPHJT9VUYQMHQSD   | MRP: 1199.0   | Name: Protector
  SKU: SC-MRQLTPROT-D-75x48             | Line: protector    | ASIN: B0GGSSVV8Y   | FK SKU: SC-F-MRQLTPROT-D-75x48   | FSN: None               | MRP: 1199.0   | Name: Protector
  SKU: SC-MRQLTPROT-D-75x60             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-MRQLTPROT-D-75x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-MRQLTPROT-D-75x66             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-MRQLTPROT-D-75x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-MRQLTPROT-D-78x48             | Line: protector    | ASIN: B0GGSLCD9X   | FK SKU: SC-F-MRQLTPROT-D-78x48   | FSN: MTPHJT9VHZHSVNZ5   | MRP: 1199.0   | Name: Protector
  SKU: SC-MRQLTPROT-D-78x60             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-MRQLTPROT-D-78x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-MRQLTPROT-D-78x66             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-MRQLTPROT-D-78x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-MRQLTPROT-K-72x72             | Line: protector    | ASIN: B0GGSBPVKV   | FK SKU: SC-F-MRQLTPROT-K-72x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-MRQLTPROT-K-75x72             | Line: protector    | ASIN: B0GGSJ7TJK   | FK SKU: SC-F-MRQLTPROT-K-75x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-MRQLTPROT-K-78x72             | Line: protector    | ASIN: B0GGSRNGHJ   | FK SKU: SC-F-MRQLTPROT-K-78x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-MRQLTPROT-Q-72x60             | Line: protector    | ASIN: B0GGSPZ6MX   | FK SKU: SC-F-MRQLTPROT-Q-72x60   | FSN: MTPHJT9VKMYQYXG7   | MRP: 1499.0   | Name: Protector
  SKU: SC-MRQLTPROT-Q-72x66             | Line: protector    | ASIN: B0GGSMKNDR   | FK SKU: SC-F-MRQLTPROT-Q-72x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-MRQLTPROT-Q-75x60             | Line: protector    | ASIN: B0GMJRRQ13   | FK SKU: SC-F-MRQLTPROT-Q-75x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-MRQLTPROT-Q-75x66             | Line: protector    | ASIN: B0GMJRRQ4K   | FK SKU: SC-F-MRQLTPROT-Q-75x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-MRQLTPROT-Q-78x60             | Line: protector    | ASIN: B0GMJM4J1B   | FK SKU: SC-F-MRQLTPROT-Q-78x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-MRQLTPROT-Q-78x66             | Line: protector    | ASIN: B0GMJYJJT6   | FK SKU: SC-F-MRQLTPROT-Q-78x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-MRQLTPROT-S-72x36             | Line: protector    | ASIN: B0GGSBQJBR   | FK SKU: SC-F-MRQLTPROT-S-72x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-MRQLTPROT-S-75x36             | Line: protector    | ASIN: B0GGSFRGCQ   | FK SKU: SC-F-MRQLTPROT-S-75x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-MRQLTPROT-S-78x36             | Line: protector    | ASIN: B0GGSPCVQ7   | FK SKU: SC-F-MRQLTPROT-S-78x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-NBQLTPROT-D-72x48             | Line: protector    | ASIN: B0GGSPVDCG   | FK SKU: SC-F-NBQLTPROT-D-72x48   | FSN: MTPHJT9ZY2C6GRDH   | MRP: 1199.0   | Name: Protector
  SKU: SC-NBQLTPROT-D-75x48             | Line: protector    | ASIN: B0GGSQZYHY   | FK SKU: SC-F-NBQLTPROT-D-75x48   | FSN: MTPHJT9ZVA4FBW3A   | MRP: 1199.0   | Name: Protector
  SKU: SC-NBQLTPROT-D-75x60             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-NBQLTPROT-D-75x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-NBQLTPROT-D-75x66             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-NBQLTPROT-D-75x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-NBQLTPROT-D-78x48             | Line: protector    | ASIN: B0GGRXQJ7Q   | FK SKU: SC-F-NBQLTPROT-D-78x48   | FSN: MTPHJT9ZYNZPEB9R   | MRP: 1199.0   | Name: Protector
  SKU: SC-NBQLTPROT-D-78x60             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-NBQLTPROT-D-78x60   | FSN: MTPHJT9ZYHZSSGNS   | MRP: 1499.0   | Name: Protector
  SKU: SC-NBQLTPROT-D-78x66             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-NBQLTPROT-D-78x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-NBQLTPROT-K-72x72             | Line: protector    | ASIN: B0GGSF12JB   | FK SKU: SC-F-NBQLTPROT-K-72x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-NBQLTPROT-K-75x72             | Line: protector    | ASIN: B0GGS9C6F1   | FK SKU: SC-F-NBQLTPROT-K-75x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-NBQLTPROT-K-78x72             | Line: protector    | ASIN: B0GGSGLGP3   | FK SKU: SC-F-NBQLTPROT-K-78x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-NBQLTPROT-Q-72x60             | Line: protector    | ASIN: B0GGSQ1XSV   | FK SKU: SC-F-NBQLTPROT-Q-72x60   | FSN: MTPHJT9ZRT7Z8QSH   | MRP: 1499.0   | Name: Protector
  SKU: SC-NBQLTPROT-Q-72x66             | Line: protector    | ASIN: B0GGSXVMH6   | FK SKU: SC-F-NBQLTPROT-Q-72x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-NBQLTPROT-Q-75x60             | Line: protector    | ASIN: B0GMJLZ45T   | FK SKU: SC-F-NBQLTPROT-Q-75x60   | FSN: MTPHK697XFJ79CAW   | MRP: 1499.0   | Name: Protector
  SKU: SC-NBQLTPROT-Q-75x66             | Line: protector    | ASIN: B0GMJT36W8   | FK SKU: SC-F-NBQLTPROT-Q-75x66   | FSN: MTPHK697HTZTGG7T   | MRP: 1599.0   | Name: Protector
  SKU: SC-NBQLTPROT-Q-78x60             | Line: protector    | ASIN: B0GMJZ2473   | FK SKU: SC-F-NBQLTPROT-Q-78x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-NBQLTPROT-Q-78x66             | Line: protector    | ASIN: B0GMJT1JF7   | FK SKU: SC-F-NBQLTPROT-Q-78x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-NBQLTPROT-S-72x36             | Line: protector    | ASIN: B0GGSLQ77Q   | FK SKU: SC-F-NBQLTPROT-S-72x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-NBQLTPROT-S-75x36             | Line: protector    | ASIN: B0GGSLQ77V   | FK SKU: SC-F-NBQLTPROT-S-75x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-NBQLTPROT-S-78x36             | Line: protector    | ASIN: B0GGSDX1CW   | FK SKU: SC-F-NBQLTPROT-S-78x36   | FSN: None               | MRP: 999.0    | Name: Protector
  SKU: SC-PROT-D-72x48                  | Line: protector    | ASIN: B0822VTPQ4   | FK SKU: SC-F-P-72x48             | FSN: None               | MRP: 889.0    | Name: Protector
  SKU: SC-PROT-D-75x48                  | Line: protector    | ASIN: B0822XBCF1   | FK SKU: SCPROD75x48              | FSN: MTPFRH76BSQYGFXF   | MRP: 889.0    | Name: Protector
  SKU: SC-PROT-D-78x48                  | Line: protector    | ASIN: B0822VYH6P   | FK SKU: SC-F-PROT-D-78x48        | FSN: MTPFZDRNX89URZRY   | MRP: 889.0    | Name: Protector
  SKU: SC-PROT-D-BL-72x48               | Line: protector    | ASIN: B0FVS4C7Z9   | FK SKU: SC-F-PROT-D-BL-72x48     | FSN: None               | MRP: 889.0    | Name: Protector
  SKU: SC-PROT-D-BL-75x48               | Line: protector    | ASIN: B0FVS9RRLZ   | FK SKU: SC-F-PROT-D-BL-75x48     | FSN: None               | MRP: 889.0    | Name: Protector
  SKU: SC-PROT-D-BL-78x48               | Line: protector    | ASIN: B0DVGXVF8N   | FK SKU: SC-F-PROT-D-BL-78x48     | FSN: None               | MRP: 889.0    | Name: Protector
  SKU: SC-PROT-K-72x72                  | Line: protector    | ASIN: B0822WG76C   | FK SKU: SC-F-PROT-K-72x72        | FSN: MTPFZPYY44HKWMQH   | MRP: 1089.0   | Name: Protector
  SKU: SC-PROT-K-75x72                  | Line: protector    | ASIN: B0822W6ZCG   | FK SKU: SC-F-PROT-K-75x72        | FSN: MTPFZHBR2M5G8HBR   | MRP: 1089.0   | Name: Protector
  SKU: SC-PROT-K-78x72                  | Line: protector    | ASIN: B0822WWZRV   | FK SKU: SCPROK78x72              | FSN: MTPFRH76XF4GUGHP   | MRP: 1089.0   | Name: Protector
  SKU: SC-PROT-K-84x72                  | Line: protector    | ASIN: B0FV89YKNN   | FK SKU: SC-F-PROT-K-84x72        | FSN: MTPHGZKXQRZXK8WQ   | MRP: 1200.0   | Name: Protector
  SKU: SC-PROT-K-BL-72x72               | Line: protector    | ASIN: B0DVGX3R99   | FK SKU: SC-F-PROT-K-BL-72x72     | FSN: None               | MRP: 1089.0   | Name: Protector
  SKU: SC-PROT-K-BL-75x72               | Line: protector    | ASIN: B0DVGL29CZ   | FK SKU: SC-F-PROT-K-BL-75x72     | FSN: None               | MRP: 1089.0   | Name: Protector
  SKU: SC-PROT-K-BL-78x72               | Line: protector    | ASIN: B0DVGNY2GM   | FK SKU: SC-F-PROT-K-BL-78x72     | FSN: None               | MRP: 1089.0   | Name: Protector
  SKU: SC-PROT-Q-72x60                  | Line: protector    | ASIN: B0822X8LZY   | FK SKU: SC-F-PROT-Q-72x60        | FSN: MTPFZHBRVHJZXRHA   | MRP: 989.0    | Name: Protector
  SKU: SC-PROT-Q-72x66                  | Line: protector    | ASIN: B0822VBPYC   | FK SKU: SC-F-PROT-Q-72x66        | FSN: MTPFZPYYGYDADVGR   | MRP: 1049.0   | Name: Protector
  SKU: SC-PROT-Q-75x60                  | Line: protector    | ASIN: B0822WH47T   | FK SKU: SC-F-PROT-Q-75x60        | FSN: MTPFZPYYYCEGCSEE   | MRP: 989.0    | Name: Protector
  SKU: SC-PROT-Q-75x66                  | Line: protector    | ASIN: B0822V9JY7   | FK SKU: SC-F-PROT-Q-75x66        | FSN: MTPFZPYYY5HFRSDX   | MRP: 1049.0   | Name: Protector
  SKU: SC-PROT-Q-78x60                  | Line: protector    | ASIN: B0822WJWGS   | FK SKU: SC-F-PROT-Q-78x60        | FSN: MTPFZPYYZJT6694Y   | MRP: 989.0    | Name: Protector
  SKU: SC-PROT-Q-78x66                  | Line: protector    | ASIN: B0822XLRG1   | FK SKU: SC-F-PROT-Q-78x66        | FSN: MTPFZPYYZGHWSKHM   | MRP: 1049.0   | Name: Protector
  SKU: SC-PROT-Q-BL-72x60               | Line: protector    | ASIN: B0DVH2MHQM   | FK SKU: SC-F-PROT-Q-BL-72x60     | FSN: None               | MRP: 989.0    | Name: Protector
  SKU: SC-PROT-Q-BL-72x66               | Line: protector    | ASIN: B0DVGZ9YHS   | FK SKU: SC-F-PROT-Q-BL-72x66     | FSN: None               | MRP: 1049.0   | Name: Protector
  SKU: SC-PROT-Q-BL-75x60               | Line: protector    | ASIN: B0DVGLV9DT   | FK SKU: SC-F-PROT-Q-BL-75x60     | FSN: None               | MRP: 989.0    | Name: Protector
  SKU: SC-PROT-Q-BL-75x66               | Line: protector    | ASIN: B0DVGDKPSL   | FK SKU: SC-F-PROT-Q-BL-75x66     | FSN: None               | MRP: 1049.0   | Name: Protector
  SKU: SC-PROT-Q-BL-78x60               | Line: protector    | ASIN: B0DVGL2X5K   | FK SKU: SC-F-PROT-Q-BL-78x60     | FSN: None               | MRP: 989.0    | Name: Protector
  SKU: SC-PROT-Q-BL-78x66               | Line: protector    | ASIN: B0DVGFQXHR   | FK SKU: SC-F-PROT-Q-BL-78x66     | FSN: None               | MRP: 1049.0   | Name: Protector
  SKU: SC-PROT-S-72x36                  | Line: protector    | ASIN: B0822W49Z9   | FK SKU: SC-F-PROT-S-72x36        | FSN: MTPFZPYY8YG5MCSY   | MRP: 789.0    | Name: Protector
  SKU: SC-PROT-S-75x36                  | Line: protector    | ASIN: B0822V9JY4   | FK SKU: SCPROS75x36              | FSN: MTPFRH76S2HGDK7U   | MRP: 789.0    | Name: Protector
  SKU: SC-PROT-S-78x36                  | Line: protector    | ASIN: B0822XQZVK   | FK SKU: P7836                    | FSN: MTPFZZK5VB56HNHY   | MRP: 789.0    | Name: Protector
  SKU: SC-PROT-S-BL-72x36               | Line: protector    | ASIN: B0DVH48RPM   | FK SKU: SC-F-PROT-S-BL-72x36     | FSN: None               | MRP: 789.0    | Name: Protector
  SKU: SC-PROT-S-BL-75x36               | Line: protector    | ASIN: B0DVGTPZRJ   | FK SKU: SC-F-PROT-S-BL-75x36     | FSN: None               | MRP: 789.0    | Name: Protector
  SKU: SC-PROT-S-BL-78x36               | Line: protector    | ASIN: B0DVH1BPJR   | FK SKU: SC-F-PROT-S-BL-78x36     | FSN: None               | MRP: 789.0    | Name: Protector
  SKU: SC-WTQLTPROT-D-72x48             | Line: protector    | ASIN: B0GGST5BQK   | FK SKU: SC-F-WTQLTPROT-D-72x48   | FSN: None               | MRP: 1199.0   | Name: Protector
  SKU: SC-WTQLTPROT-D-75x48             | Line: protector    | ASIN: B0GGSNND25   | FK SKU: SC-F-WTQLTPROT-D-75x48   | FSN: None               | MRP: 1199.0   | Name: Protector
  SKU: SC-WTQLTPROT-D-75x60             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-WTQLTPROT-D-75x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-WTQLTPROT-D-75x66             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-WTQLTPROT-D-75x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-WTQLTPROT-D-78x48             | Line: protector    | ASIN: B0GGSQ944T   | FK SKU: SC-F-WTQLTPROT-D-78x48   | FSN: None               | MRP: 1199.0   | Name: Protector
  SKU: SC-WTQLTPROT-D-78x60             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-WTQLTPROT-D-78x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-WTQLTPROT-D-78x66             | Line: protector    | ASIN: 0.0          | FK SKU: SC-F-WTQLTPROT-D-78x66   | FSN: None               | MRP: 1599.0   | Name: Protector
  SKU: SC-WTQLTPROT-K-72x72             | Line: protector    | ASIN: B0GGSL2PQZ   | FK SKU: SC-F-WTQLTPROT-K-72x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-WTQLTPROT-K-75x72             | Line: protector    | ASIN: B0GGSJLN8N   | FK SKU: SC-F-WTQLTPROT-K-75x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-WTQLTPROT-K-78x72             | Line: protector    | ASIN: B0GGSSD91D   | FK SKU: SC-F-WTQLTPROT-K-78x72   | FSN: None               | MRP: 1699.0   | Name: Protector
  SKU: SC-WTQLTPROT-Q-72x60             | Line: protector    | ASIN: B0GGT4JXN4   | FK SKU: SC-F-WTQLTPROT-Q-72x60   | FSN: MTPHJT9XX5NZF9RP   | MRP: 1499.0   | Name: Protector
  SKU: SC-WTQLTPROT-Q-72x66             | Line: protector    | ASIN: B0GGSNVFKZ   | FK SKU: SC-F-WTQLTPROT-Q-72x66   | FSN: MTPHJT9XWFU3TGRG   | MRP: 1599.0   | Name: Protector
  SKU: SC-WTQLTPROT-Q-75x60             | Line: protector    | ASIN: B0GMJQ3WZV   | FK SKU: SC-F-WTQLTPROT-Q-75x60   | FSN: None               | MRP: 1499.0   | Name: Protector
  SKU: SC-WTQLTPROT-Q-75x66             | Line: protector    | ASIN: B0GMJRN2QR   | FK SKU: SC-F-WTQLTPROT-Q-75x66   | FSN: None               | MRP: 1599.0   | Name: Protector
